Red,A,1,50,0.5,40,,,0.25,0.25,
Red,A,2,50,1,40,,,0.50,0.75,
Red,A,3,50,1.5,40,,,0.75,1.50,
Red,B,4,50,2,40,,,1.00,2.50,
Red,B,5,50,1.5,40,,,0.75,3.25,
Red,B,6,50,1,40,,,0.50,3.75,
Red,C,7,75,0.5,40,STATION: SHADYSIDE,,0.38,4.13,
Red,C,8,75,0,40,,,0.00,4.13,
Red,C,9,75,0,40,SWITCH TO/FROM YARD,,0.00,4.13,
Red,D,10,75,0,40,,,0.00,4.13,
Red,D,11,75,-0.5,40,,,-0.38,3.75,
Red,D,12,75,-0.5,40,,,-0.38,3.38,
Red,E,13,68.4,-1,40,,,-0.68,2.69,
Red,E,14,60,-1,40,,,-0.60,2.09,
Red,E,15,60,-1,40,SWITCH,,-0.60,1.49,
Red,F,16,50,-0.5,40,STATION: HERRON AVE,,-0.25,1.24,
Red,F,17,200,-0.5,55,,,-1.00,0.24,
Red,F,18,400,-0.06025,70,,,-0.24,0.00,
Red,F,19,400,0,70,,,0.00,0.00,
Red,F,20,200,0,70,,,0.00,0.00,
Red,G,21,100,0,55,STATION; SWISSVILLE,,0.00,0.00,
Red,G,22,100,0,55,,,0.00,0.00,
Red,G,23,100,0,55,,,0.00,0.00,
Red,H,24,50,0,70,UNDERGROUND,,0.00,0.00,
Red,H,25,50,0,70,STATION;    PENN STATION; UNDERGROUND,,0.00,0.00,
Red,H,26,50,0,70,UNDERGROUND,,0.00,0.00,
Red,H,27,50,0,70,SWITCH; UNDERGROUND,,0.00,0.00,
Red,H,28,50,0,70,UNDERGROUND,,0.00,0.00,
Red,H,29,60,0,70,UNDERGROUND,,0.00,0.00,
Red,H,30,60,0,70,UNDERGROUND,,0.00,0.00,
Red,H,31,50,0,70,UNDERGROUND,,0.00,0.00,
Red,H,32,50,0,70,SWITCH; UNDERGROUND,,0.00,0.00,
Red,H,33,50,0,70,UNDERGROUND,,0.00,0.00,
Red,H,34,50,0,70,UNDERGROUND,,0.00,0.00,
Red,H,35,50,0,70,STATION;     STEEL PLAZA; UNDERGROUND,,0.00,0.00,
Red,H,36,50,0,70,UNDERGROUND,,0.00,0.00,
Red,H,37,50,0,70,UNDERGROUND,,0.00,0.00,
Red,H,38,50,0,70,SWITCH; UNDERGROUND,,0.00,0.00,
Red,H,39,50,0,70,UNDERGROUND,,0.00,0.00,
Red,H,40,60,0,70,UNDERGROUND,,0.00,0.00,
Red,H,41,60,0,70,UNDERGROUND,,0.00,0.00,
Red,H,42,50,0,70,UNDERGROUND,,0.00,0.00,
Red,H,43,50,0,70,SWITCH; UNDERGROUND,,0.00,0.00,
Red,H,44,50,0,70,UNDERGROUND,,0.00,0.00,
Red,H,45,50,0,70,STATION;     FIRST AVE; UNDERGROUND,,0.00,0.00,
Red,I,46,75,0,70,UNDERGROUND,,0.00,0.00,
Red,I,47,75,0,70,RAILWAY CROSSING,,0.00,0.00,
Red,I,48,75,0,70,STATION; STATION SQUARE,,0.00,0.00,
Red,J,49,50,0,60,,,0.00,0.00,
Red,J,50,50,0,60,,,0.00,0.00,
Red,J,51,50,0,55,,,0.00,0.00,
Red,J,52,43.2,0,55,SWITCH,,0.00,0.00,
Red,J,53,50,0,55,,,0.00,0.00,
Red,J,54,50,0,55,,,0.00,0.00,
Red,K,55,75,0.5,55,,,0.38,0.38,
Red,K,56,75,0.5,55,,,0.38,0.75,
Red,K,57,75,0.5,55,,,0.38,1.13,
Red,L,58,75,1,55,,,0.75,1.88,
Red,L,59,75,0.5,55,,,0.38,2.25,
Red,L,60,75,0,55,STATION; SOUTH HILLS JUNCTION,,0.00,2.25,
Red,M,61,75,-0.5,55,,,-0.38,1.88,
Red,M,62,75,-1,55,,,-0.75,1.13,
Red,M,63,75,-1,55,,,-0.75,0.38,
Red,N,64,75,-0.5,55,,,-0.38,0.00,
Red,N,65,75,0,55,,,0.00,0.00,
Red,N,66,75,0,55,,,0.00,0.00,
Red,O,67,50,0,55,UNDERGROUND,,0.00,0.00,
Red,P,68,50,0,55,UNDERGROUND,,0.00,0.00,
Red,P,69,50,0,55,UNDERGROUND,,0.00,0.00,
Red,P,70,50,0,55,UNDERGROUND,,0.00,0.00,
Red,Q,71,50,0,55,UNDERGROUND,,0.00,0.00,
Red,R,72,50,0,55,UNDERGROUND,,0.00,0.00,
Red,S,73,50,0,55,UNDERGROUND,,0.00,0.00,
Red,S,74,50,0,55,UNDERGROUND,,0.00,0.00,
Red,S,75,50,0,55,UNDERGROUND,,0.00,0.00,
Red,T,76,50,0,55,UNDERGROUND,,0.00,0.00,